prlName,prlLicensingActivityName,prlMainArea,prlStatus,prlStratigraphical,prlDateGranted,prlDateValidTo,prlOriginalArea,prlCurrentArea,prlPhaseCurrent,prlNpdidLicence,prlFactPageUrl,prlFactMapUrl,prlDateUpdated,prlDateUpdatedMax,DatesyncNPD
453 S,TFO2007,North sea,INACTIVE,YES OR PARTLY,29.02.2008,01.03.2014,2122.201,0.000,,4909893,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4909893,,29.04.2016,07.09.2017,20.02.2019
454,TFO2007,North sea,INACTIVE,NO,29.02.2008,01.03.2010,507.976,0.000,,4909716,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4909716,,29.04.2016,07.09.2017,20.02.2019
455,TFO2007,North sea,INACTIVE,NO,29.02.2008,01.03.2014,1364.706,0.000,,4909816,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4909816,,07.04.2017,07.09.2017,20.02.2019
456,TFO2007,North sea,INACTIVE,NO,29.02.2008,28.02.2009,390.190,0.000,,4910146,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4910146,,29.04.2016,07.09.2017,20.02.2019
457,TFO2007,North sea,INACTIVE,YES OR PARTLY,29.02.2008,28.02.2017,53.437,0.000,,4910110,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4910110,,16.03.2017,07.09.2017,20.02.2019
457 BS,TFO2007,North sea,ACTIVE,YES OR PARTLY,25.02.2015,31.12.2036,12.479,12.479,PRODUCTION,26337444,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=26337444,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=26337444,08.12.2018,08.12.2018,20.02.2019
458,TFO2007,North sea,INACTIVE,NO,29.02.2008,01.03.2010,33.757,0.000,,4910277,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4910277,,29.04.2016,07.09.2017,20.02.2019
459,TFO2007,North sea,INACTIVE,NO,29.02.2008,01.03.2010,33.266,0.000,,4910251,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4910251,,29.04.2016,07.09.2017,20.02.2019
460,TFO2007,North sea,ACTIVE,NO,29.02.2008,01.03.2038,250.562,29.518,PRODUCTION,4910195,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4910195,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=4910195,26.07.2018,21.09.2018,20.02.2019
461,TFO2007,North sea,INACTIVE,NO,29.02.2008,01.03.2010,1036.227,0.000,,4910313,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4910313,,29.04.2016,07.09.2017,20.02.2019
462 S,TFO2007,North sea,INACTIVE,YES OR PARTLY,29.02.2008,01.03.2011,821.180,0.000,,4910350,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4910350,,29.04.2016,07.09.2017,20.02.2019
463 S,TFO2007,North sea,INACTIVE,YES OR PARTLY,29.02.2008,28.08.2011,769.627,0.000,,4910414,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4910414,,29.04.2016,07.09.2017,20.02.2019
464,TFO2007,North sea,INACTIVE,NO,29.02.2008,01.03.2011,126.291,0.000,,4918076,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4918076,,29.04.2016,07.09.2017,20.02.2019
465,TFO2007,North sea,INACTIVE,NO,29.02.2008,01.03.2011,308.951,0.000,,4918009,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4918009,,29.04.2016,07.09.2017,20.02.2019
465 B,TFO2008,North sea,INACTIVE,NO,23.01.2009,01.03.2011,40.411,0.000,,5107561,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5107561,,01.08.2016,07.09.2017,20.02.2019
466 S,TFO2007,North sea,INACTIVE,YES OR PARTLY,29.02.2008,01.03.2010,491.286,0.000,,4918164,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4918164,,29.04.2016,07.09.2017,20.02.2019
467 S,TFO2007,North sea,INACTIVE,YES OR PARTLY,29.02.2008,29.08.2010,316.572,0.000,,4918211,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4918211,,29.04.2016,07.09.2017,20.02.2019
468,TFO2007,Norwegian sea,INACTIVE,NO,29.02.2008,29.02.2012,123.525,0.000,,4918281,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4918281,,29.04.2016,07.09.2017,20.02.2019
468 B,TFO2010,Norwegian sea,INACTIVE,NO,04.02.2011,29.02.2012,268.676,0.000,,20108859,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=20108859,,01.08.2016,07.09.2017,20.02.2019
469,TFO2007,Norwegian sea,INACTIVE,NO,29.02.2008,28.02.2011,705.079,0.000,,4920878,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4920878,,29.04.2016,07.09.2017,20.02.2019
470,TFO2007,Norwegian sea,INACTIVE,NO,29.02.2008,01.03.2011,167.842,0.000,,4920926,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4920926,,29.04.2016,07.09.2017,20.02.2019
471,TFO2007,Norwegian sea,INACTIVE,NO,29.02.2008,28.02.2013,410.122,0.000,,4918501,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4918501,,29.04.2016,07.09.2017,20.02.2019
472,TFO2007,Norwegian sea,INACTIVE,NO,29.02.2008,01.03.2010,98.617,0.000,,4918367,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4918367,,29.04.2016,07.09.2017,20.02.2019
472 B,TFO2008,Norwegian sea,INACTIVE,NO,23.01.2009,01.03.2010,28.038,0.000,,5107640,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5107640,,01.08.2016,07.09.2017,20.02.2019
473,TFO2007,Norwegian sea,ACTIVE,NO,29.02.2008,01.03.2042,14.739,14.739,PRODUCTION,4920841,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4920841,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=4920841,11.12.2018,05.02.2019,20.02.2019
474,TFO2007,Norwegian sea,INACTIVE,NO,29.02.2008,01.09.2010,214.223,0.000,,4918303,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4918303,,29.04.2016,07.09.2017,20.02.2019
475,TFO2007,Norwegian sea,INACTIVE,NO,29.02.2008,28.02.2016,152.333,0.000,,4918410,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4918410,,14.06.2016,07.09.2017,20.02.2019
475 BS,TFO2008,Norwegian sea,ACTIVE,YES OR PARTLY,23.01.2009,28.02.2036,38.043,36.581,PRODUCTION,5107669,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5107669,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=5107669,08.12.2018,06.02.2019,20.02.2019
475 CS,TFO2010,Norwegian sea,ACTIVE,YES OR PARTLY,04.02.2011,31.08.2036,17.579,5.852,PRODUCTION,20109375,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=20109375,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=20109375,08.12.2018,06.02.2019,20.02.2019
475 D,TFO2013,Norwegian sea,INACTIVE,NO,07.02.2014,28.02.2016,156.986,0.000,,24214633,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=24214633,,01.08.2016,07.09.2017,20.02.2019
476,TFO2007,Norwegian sea,INACTIVE,NO,29.02.2008,22.01.2011,78.658,0.000,,4921415,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4921415,,25.04.2018,25.04.2018,20.02.2019
477,TFO2007,Norwegian sea,INACTIVE,NO,29.02.2008,01.03.2015,142.304,0.000,,4921022,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4921022,,29.04.2016,07.09.2017,20.02.2019
477 B,TFO2009,Norwegian sea,INACTIVE,NO,19.02.2010,01.03.2015,18.838,0.000,,17654703,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=17654703,,01.08.2016,07.09.2017,20.02.2019
478,TFO2007,Norwegian sea,INACTIVE,NO,29.02.2008,29.08.2011,245.105,0.000,,4921207,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4921207,,29.04.2016,07.09.2017,20.02.2019
479,TFO2007,Norwegian sea,ACTIVE,NO,29.02.2008,10.04.2027,15.929,14.480,PRODUCTION,4920979,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4920979,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=4920979,31.01.2019,31.01.2019,20.02.2019
480,TFO2007,Norwegian sea,INACTIVE,NO,29.02.2008,01.03.2010,41.758,0.000,,4921338,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4921338,,29.04.2016,07.09.2017,20.02.2019
481,TFO2007,Norwegian sea,INACTIVE,NO,29.02.2008,01.03.2013,303.238,0.000,,4921546,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4921546,,29.04.2016,07.09.2017,20.02.2019
482,TFO2007,Norwegian sea,INACTIVE,NO,29.02.2008,01.03.2013,67.638,0.000,,4921474,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4921474,,29.04.2016,07.09.2017,20.02.2019
483 S,TFO2007,Norwegian sea,INACTIVE,YES OR PARTLY,29.02.2008,16.01.2011,470.600,0.000,,4921755,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4921755,,29.04.2016,07.09.2017,20.02.2019
484,TFO2007,Norwegian sea,INACTIVE,NO,04.02.2008,28.02.2015,171.920,0.000,,4921632,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4921632,,29.04.2016,07.09.2017,20.02.2019
485,TFO2007,Norwegian sea,INACTIVE,NO,29.02.2008,28.02.2011,138.897,0.000,,4921710,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4921710,,29.04.2016,07.09.2017,20.02.2019
486 S,TFO2007,Norwegian sea,INACTIVE,YES OR PARTLY,29.02.2008,01.03.2010,621.202,0.000,,4921823,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4921823,,29.04.2016,07.09.2017,20.02.2019
487 S,TFO2007,Norwegian sea,INACTIVE,YES OR PARTLY,29.02.2008,01.03.2010,327.553,0.000,,4921153,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4921153,,29.04.2016,07.09.2017,20.02.2019
488,TFO2007,Barents sea,INACTIVE,NO,29.02.2008,19.11.2012,650.635,0.000,,4921192,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4921192,,29.04.2016,07.09.2017,20.02.2019
489,TFO2007,Barents sea,ACTIVE,NO,29.02.2008,28.02.2048,268.252,82.738,PRODUCTION,4921522,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4921522,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=4921522,11.12.2018,11.12.2018,20.02.2019
490,TFO2007,Barents sea,INACTIVE,NO,29.02.2008,29.05.2015,331.061,0.000,,4921353,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4921353,,29.04.2016,15.03.2018,20.02.2019
491,TFO2007,Barents sea,INACTIVE,NO,29.02.2008,01.03.2011,151.282,0.000,,4921667,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4921667,,25.04.2018,25.04.2018,20.02.2019
492,TFO2007,Barents sea,ACTIVE,NO,29.02.2008,28.02.2043,220.175,107.412,PRODUCTION,4925088,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4925088,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=4925088,01.06.2018,01.06.2018,20.02.2019
493,TFO2008,North sea,INACTIVE,NO,23.01.2009,23.01.2012,118.613,0.000,,5105835,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5105835,,29.04.2016,07.09.2017,20.02.2019
494,TFO2008,North sea,INACTIVE,NO,23.01.2009,23.01.2016,215.496,0.000,,5105899,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5105899,,24.05.2016,19.06.2018,20.02.2019
494 B,TFO2010,North sea,INACTIVE,NO,04.02.2011,23.01.2016,22.871,0.000,,20088555,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=20088555,,01.08.2016,13.02.2018,20.02.2019
494 C,TFO2011,North sea,INACTIVE,NO,03.02.2012,23.01.2016,3.812,0.000,,21569178,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21569178,,01.08.2016,13.02.2018,20.02.2019
495,TFO2008,North sea,INACTIVE,NO,23.01.2009,23.07.2014,1165.010,0.000,,5105968,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5105968,,29.04.2016,07.09.2017,20.02.2019
495 B,TFO2011,North sea,INACTIVE,NO,03.02.2012,23.07.2014,99.979,0.000,,21560089,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21560089,,01.08.2016,07.09.2017,20.02.2019
496,TFO2008,North sea,INACTIVE,NO,23.01.2009,08.03.2011,10.488,0.000,,5106035,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5106035,,29.04.2016,07.09.2017,20.02.2019
497,TFO2008,North sea,INACTIVE,NO,23.01.2009,23.01.2014,47.678,0.000,,5106073,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5106073,,29.04.2016,07.09.2017,20.02.2019
497 B,TFO2009,North sea,INACTIVE,NO,19.02.2010,23.01.2014,22.410,0.000,,17320202,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=17320202,,01.08.2016,07.09.2017,20.02.2019
498,TFO2008,North sea,INACTIVE,NO,23.01.2009,23.01.2015,278.160,0.000,,5106134,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5106134,,07.04.2017,12.02.2019,20.02.2019
498 B,TFO2013,North sea,INACTIVE,NO,07.02.2014,07.02.2016,14.907,0.000,,24214458,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=24214458,,07.04.2017,12.02.2019,20.02.2019
499 S,TFO2008,North sea,INACTIVE,YES OR PARTLY,23.01.2009,23.07.2011,685.537,0.000,,5106238,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5106238,,29.04.2016,07.09.2017,20.02.2019
500,TFO2008,North sea,INACTIVE,NO,23.01.2009,23.07.2013,33.818,0.000,,5106274,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5106274,,29.04.2016,07.09.2017,20.02.2019
501,TFO2008,North sea,ACTIVE,NO,23.01.2009,31.12.2036,709.383,348.940,PRODUCTION,5106314,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5106314,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=5106314,08.01.2019,08.01.2019,20.02.2019
501 B,TFO2010,North sea,ACTIVE,NO,04.02.2011,31.12.2036,85.988,28.646,PRODUCTION,20107950,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=20107950,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=20107950,08.01.2019,08.01.2019,20.02.2019
502,TFO2008,North sea,ACTIVE,NO,23.01.2009,27.01.2037,32.269,32.269,PRODUCTION,5106378,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5106378,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=5106378,08.01.2019,08.01.2019,20.02.2019
503,TFO2008,North sea,INACTIVE,NO,23.01.2009,07.11.2015,977.806,0.000,,5106405,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5106405,,07.04.2017,12.02.2019,20.02.2019
503 B,TFO2010,North sea,INACTIVE,NO,04.02.2011,07.11.2015,432.702,0.000,,20107903,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=20107903,,07.04.2017,12.02.2019,20.02.2019
503 C,TFO2013,North sea,INACTIVE,NO,07.02.2014,07.10.2015,179.697,0.000,,24214483,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=24214483,,07.04.2017,12.02.2019,20.02.2019
504,TFO2008,North sea,ACTIVE,YES OR PARTLY,23.01.2009,01.03.2021,12.313,7.036,PRODUCTION,5106455,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5106455,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=5106455,12.01.2018,12.01.2018,20.02.2019
504 BS,TFO2009,North sea,INACTIVE,YES OR PARTLY,19.02.2010,23.01.2015,5.273,0.000,,17320469,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=17320469,,01.08.2016,07.09.2017,20.02.2019
504 CS,TFO2008,North sea,INACTIVE,YES OR PARTLY,30.08.2013,23.01.2015,12.313,0.000,,23839400,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=23839400,,30.03.2017,07.09.2017,20.02.2019
505,TFO2008,North sea,INACTIVE,NO,23.01.2009,23.10.2013,169.295,0.000,,5106486,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5106486,,29.04.2016,07.09.2017,20.02.2019
505 BS,TFO2009,North sea,INACTIVE,YES OR PARTLY,19.02.2010,23.10.2013,32.480,0.000,,17320530,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=17320530,,01.08.2016,07.09.2017,20.02.2019
506 BS,TFO2010,North sea,INACTIVE,YES OR PARTLY,04.02.2011,23.07.2015,520.058,0.000,,20108101,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=20108101,,01.08.2016,07.09.2017,20.02.2019
506 CS,TFO2010,North sea,INACTIVE,YES OR PARTLY,04.02.2011,23.07.2015,1051.742,0.000,,20108128,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=20108128,,01.08.2016,07.09.2017,20.02.2019
506 DS,TFO2011,North sea,INACTIVE,YES OR PARTLY,03.02.2012,03.08.2015,1051.742,0.000,,21560284,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21560284,,01.08.2016,07.09.2017,20.02.2019
506 S,TFO2008,North sea,INACTIVE,YES OR PARTLY,23.01.2009,23.07.2015,1051.742,0.000,,5106544,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5106544,,29.04.2016,07.09.2017,20.02.2019
507,TFO2008,North sea,INACTIVE,NO,23.01.2009,29.12.2017,1003.419,0.000,,5106689,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5106689,,16.01.2018,08.06.2018,20.02.2019
508 S,TFO2008,North sea,INACTIVE,YES OR PARTLY,23.01.2009,23.01.2012,773.487,0.000,,5106810,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5106810,,29.04.2016,07.09.2017,20.02.2019
509 BS,TFO2012,North sea,INACTIVE,YES OR PARTLY,08.02.2013,23.07.2014,118.312,0.000,,22813272,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22813272,,20.02.2019,20.02.2019,20.02.2019
509 CS,TFO2013,North sea,INACTIVE,YES OR PARTLY,07.02.2014,23.07.2014,70.841,0.000,,24214504,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=24214504,,20.02.2019,20.02.2019,20.02.2019
509 S,TFO2008,North sea,INACTIVE,YES OR PARTLY,23.01.2009,23.07.2014,859.220,0.000,,5106880,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5106880,,20.02.2019,20.02.2019,20.02.2019
510,TFO2008,Norwegian sea,INACTIVE,NO,23.01.2009,23.01.2016,301.482,0.000,,5106991,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5106991,,29.04.2016,12.02.2019,20.02.2019
511,TFO2008,Norwegian sea,INACTIVE,NO,23.01.2009,23.07.2014,458.445,0.000,,5107428,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5107428,,29.04.2016,07.09.2017,20.02.2019
512,TFO2008,Norwegian sea,INACTIVE,NO,23.01.2009,23.01.2014,469.903,0.000,,5107312,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5107312,,29.04.2016,07.09.2017,20.02.2019
513,TFO2008,Norwegian sea,INACTIVE,NO,23.01.2009,23.07.2013,411.590,0.000,,5107217,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5107217,,29.04.2016,07.09.2017,20.02.2019
513 B,TFO2011,Norwegian sea,INACTIVE,NO,03.02.2012,23.07.2013,30.010,0.000,,21560453,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21560453,,01.08.2016,07.09.2017,20.02.2019
514,TFO2008,Norwegian sea,INACTIVE,NO,23.01.2009,22.01.2011,318.652,0.000,,5107175,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5107175,,29.04.2016,07.09.2017,20.02.2019
515,TFO2008,Norwegian sea,INACTIVE,NO,23.01.2009,23.04.2012,284.992,0.000,,5107133,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5107133,,29.04.2016,07.09.2017,20.02.2019
516,TFO2008,Norwegian sea,ACTIVE,NO,23.01.2009,28.02.2026,18.145,2.790,PRODUCTION,5107101,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5107101,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=5107101,11.12.2018,11.12.2018,20.02.2019
517,TFO2008,Barents sea,INACTIVE,NO,23.01.2009,23.01.2012,53.053,0.000,,5107074,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5107074,,29.04.2016,07.09.2017,20.02.2019
518,TFO2008,Barents sea,INACTIVE,NO,23.01.2009,23.01.2013,429.064,0.000,,5106560,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5106560,,29.04.2016,07.09.2017,20.02.2019
518 B,TFO2009,Barents sea,INACTIVE,NO,19.02.2010,23.01.2013,113.615,0.000,,17654970,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=17654970,,01.08.2016,07.09.2017,20.02.2019
519,20,Norwegian sea,INACTIVE,NO,15.05.2009,10.02.2016,527.123,0.000,,5463084,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5463084,,29.04.2016,29.04.2016,20.02.2019
520,20,Norwegian sea,INACTIVE,NO,15.05.2009,04.07.2013,2980.408,0.000,,5463136,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5463136,,29.04.2016,29.04.2016,20.02.2019
521,20,Norwegian sea,INACTIVE,NO,15.05.2009,15.08.2013,1070.300,0.000,,5463210,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5463210,,29.04.2016,07.04.2017,20.02.2019
522,20,Norwegian sea,INACTIVE,NO,15.05.2009,01.01.2015,2049.896,0.000,,5463248,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5463248,,29.04.2016,29.04.2016,20.02.2019
